,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,rating,G,Other,PG,PG-13,R,yr_old
2113,18.0,104.0,53.0,576.0,Udo Kier,2000.0,5974653.0,Michael Biehn,Megiddo: The Omega Code 2 ,2253,4221,Franco Nero,0.0,111.0,English,USA,PG-13,22000000.0,2001.0,595.0,4.1,158,PG-13,0,0,0,1,0,15.0
2115,41.0,77.0,37.0,795.0,Alex Rocco,3000.0,9694105.0,Brendan Fraser,Dudley Do-Right ,8176,5568,Eric Idle,0.0,77.0,English,USA,PG,22000000.0,1999.0,968.0,3.8,272,PG,0,0,1,0,0,17.0
2120,176.0,100.0,21.0,552.0,Tom Arnold,14000.0,13746550.0,Bradley Cooper,Hit and Run ,29322,15922,Beau Bridges,5.0,104.0,English,USA,R,2000000.0,2012.0,618.0,6.1,0,R,0,0,0,0,1,4.0
2121,98.0,104.0,144.0,290.0,Ted Danson,939.0,20668843.0,Stephen Root,Mad Money ,16831,2453,Roger Cross,3.0,54.0,English,USA,PG-13,22000000.0,2008.0,875.0,5.8,687,PG-13,0,0,0,1,0,8.0
2124,138.0,105.0,43.0,827.0,Milla Jovovich,22000.0,1796024.0,Robert De Niro,Stone ,34985,37766,Frances Conroy,1.0,135.0,English,USA,R,22000000.0,2010.0,14000.0,5.4,0,R,0,0,0,0,1,6.0
2126,288.0,116.0,108.0,120.0,Sam Shepard,23000.0,11326836.0,Christian Bale,Out of the Furnace ,83171,24134,Dendrie Taylor,0.0,231.0,English,USA,R,22000000.0,2013.0,820.0,6.8,17000,R,0,0,0,0,1,3.0
2127,299.0,119.0,209.0,521.0,Denis O'Hare,1000.0,49024969.0,Tom Wilkinson,Michael Clayton ,133367,3284,Sydney Pollack,0.0,363.0,English,USA,R,25000000.0,2007.0,896.0,7.3,0,R,0,0,0,0,1,9.0
2129,155.0,117.0,89.0,442.0,Spencer Treat Clark,12000.0,24362501.0,Jeff Bridges,Arlington Road ,69980,13576,Hope Davis,1.0,591.0,English,USA,R,21500000.0,1999.0,541.0,7.2,0,R,0,0,0,0,1,17.0
2131,275.0,112.0,11000.0,159.0,Judy Davis,385.0,16684352.0,Ornella Muti,To Rome with Love ,67893,1205,Alessandra Mastronardi,0.0,163.0,English,USA,R,17000000.0,2012.0,223.0,6.3,18000,R,0,0,0,0,1,4.0
2133,163.0,81.0,406.0,406.0,Eric Idle,893.0,52008288.0,Minnie Driver,South Park: Bigger Longer & Uncut ,162037,3003,Trey Parker,1.0,928.0,English,USA,R,21000000.0,1999.0,795.0,7.8,0,R,0,0,0,0,1,17.0
2134,168.0,87.0,0.0,548.0,Ewen Bremner,22000.0,8579684.0,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0.0,199.0,English,USA,R,9000000.0,2007.0,557.0,7.4,0,R,0,0,0,0,1,9.0
2136,85.0,106.0,48.0,39.0,D.B. Sweeney,18000.0,40219708.0,Keanu Reeves,Hardball ,22649,18630,DeWayne Warren,3.0,131.0,English,USA,PG-13,21000000.0,2001.0,558.0,6.3,0,PG-13,0,0,0,1,0,15.0
2137,539.0,122.0,737.0,14000.0,Robert De Niro,34000.0,132088910.0,Jennifer Lawrence,Silver Linings Playbook ,533607,72115,Bradley Cooper,0.0,692.0,English,USA,R,21000000.0,2012.0,22000.0,7.8,117000,R,0,0,0,0,1,4.0
2139,75.0,133.0,0.0,637.0,Loretta Devine,1000.0,37721949.0,Omari Hardwick,For Colored Girls ,6067,6035,Kimberly Elise,0.0,73.0,English,USA,R,36998505.3,2010.0,912.0,6.0,0,R,0,0,0,0,1,6.0
2141,140.0,110.0,65.0,149.0,Neil Brown Jr.,3000.0,24848292.0,Djimon Hounsou,Never Back Down ,80556,4089,Leslie Hope,1.0,184.0,English,USA,PG-13,20000000.0,2008.0,427.0,6.6,0,PG-13,0,0,0,1,0,8.0
2142,85.0,104.0,52.0,484.0,Rachel Blanchard,711.0,17757087.0,Jason London,The Rage: Carrie 2 ,13065,3162,Eddie Kaye Thomas,1.0,253.0,English,USA,R,21000000.0,1999.0,490.0,4.6,897,R,0,0,0,0,1,17.0
2144,217.0,98.0,0.0,374.0,Jim Gaffigan,925.0,9430988.0,Catherine O'Hara,Away We Go ,45992,1997,Carmen Ejogo,2.0,115.0,English,USA,R,17000000.0,2009.0,472.0,7.1,7000,R,0,0,0,0,1,7.0
2145,131.0,120.0,0.0,886.0,Judge Reinhold,1000.0,16284360.0,Madeline Carroll,Swing Vote ,15079,6212,Nathan Lane,1.0,79.0,English,USA,PG-13,21000000.0,2008.0,901.0,6.1,1000,PG-13,0,0,0,1,0,8.0
2146,111.0,112.0,52.0,347.0,Holly Hunter,15000.0,6830957.0,Jake Gyllenhaal,Moonlight Mile ,11983,16692,Bob Clendenin,3.0,147.0,English,USA,PG-13,21000000.0,2002.0,1000.0,6.7,365,PG-13,0,0,0,1,0,14.0
2155,148.0,90.0,2.0,807.0,Christina Milian,16000.0,20259297.0,Ian Somerhalder,Pulse ,24969,19952,Rick Gonzalez,0.0,258.0,English,USA,PG-13,20000000.0,2006.0,1000.0,4.7,0,PG-13,0,0,0,1,0,10.0
2157,121.0,105.0,163.0,338.0,Kimberly J. Brown,1000.0,132541238.0,Angus T. Jones,Bringing Down the House ,30058,2505,Steve Harris,2.0,236.0,English,USA,PG-13,33000000.0,2003.0,409.0,5.5,800,PG-13,0,0,0,1,0,13.0
2160,156.0,101.0,79.0,218.0,Steve-O,608.0,117224271.0,Bam Margera,Jackass 3D ,47794,1787,Chris Pontius,1.0,81.0,English,USA,R,20000000.0,2010.0,362.0,7.1,0,R,0,0,0,0,1,6.0
2162,100.0,91.0,67.0,597.0,Nick Zano,2000.0,94497271.0,Jamie Lee Curtis,Beverly Hills Chihuahua ,17829,4729,Ali Hillis,1.0,99.0,English,USA,PG,20000000.0,2008.0,641.0,3.7,0,PG,0,0,1,0,0,8.0
2163,511.0,112.0,0.0,697.0,Lili Taylor,6000.0,137387272.0,Mackenzie Foy,The Conjuring ,300110,9049,Hayley McFarland,0.0,807.0,English,USA,R,20000000.0,2013.0,960.0,7.5,131000,R,0,0,0,0,1,3.0
2164,75.0,95.0,32.0,563.0,Tracy Morgan,826.0,82301521.0,Nia Long,Are We There Yet? ,22679,3558,Jay Mohr,2.0,149.0,English,USA,PG,32000000.0,2005.0,642.0,4.6,773,PG,0,0,1,0,0,11.0
2165,148.0,100.0,265.0,265.0,Mark Duplass,989.0,84518155.0,Gary Cole,Tammy ,35965,2654,Ben Falcone,0.0,144.0,English,USA,R,20000000.0,2014.0,830.0,4.9,11000,R,0,0,0,0,1,2.0
2166,253.0,105.0,154.0,501.0,Aaron Yoo,884.0,80050171.0,Sarah Roemer,Disturbia ,186984,2287,Jose Pablo Cantillo,0.0,491.0,English,USA,PG-13,20000000.0,2007.0,617.0,6.9,0,PG-13,0,0,0,1,0,9.0
2167,204.0,108.0,0.0,487.0,Sarah Silverman,2000.0,81257845.0,Miranda Cosgrove,School of Rock ,210680,4403,Mike White,1.0,479.0,English,USA,PG-13,35000000.0,2003.0,931.0,7.1,0,PG-13,0,0,0,1,0,13.0
2169,98.0,114.0,118.0,40.0,Christopher Cousins,489.0,12831121.0,Jessica Paré,Wicker Park ,44979,679,Mark Camacho,0.0,298.0,English,USA,PG-13,30000000.0,2004.0,93.0,7.0,0,PG-13,0,0,0,1,0,12.0
2170,62.0,109.0,322.0,861.0,Jaime King,1000.0,69148997.0,Busy Philipps,White Chicks ,98794,6313,Brittany Daniel,4.0,251.0,English,USA,PG-13,37000000.0,2004.0,960.0,5.4,0,PG-13,0,0,0,1,0,12.0
2171,549.0,115.0,729.0,552.0,Nick Krause,8000.0,82624961.0,Shailene Woodley,The Descendants ,205284,9578,Beau Bridges,0.0,439.0,English,USA,R,20000000.0,2011.0,727.0,7.3,22000,R,0,0,0,0,1,5.0
2172,106.0,117.0,99.0,165.0,Zane Holtz,596.0,67325559.0,Tim Blake Nelson,Holes ,58222,1293,Ski Carr,0.0,331.0,English,USA,PG,20000000.0,2003.0,265.0,7.1,0,PG,0,0,1,0,0,13.0
2173,123.0,107.0,30.0,318.0,Bobby Coleman,742.0,62933793.0,Kelly Preston,The Last Song ,62421,2341,Melissa Ordway,1.0,185.0,English,USA,PG,20000000.0,2010.0,360.0,5.8,10000,PG,0,0,1,0,0,6.0
2174,597.0,134.0,0.0,500.0,Scoot McNairy,2000.0,56667870.0,Quvenzhané Wallis,12 Years a Slave ,439176,4251,Taran Killam,0.0,695.0,English,USA,R,20000000.0,2013.0,660.0,8.1,83000,R,0,0,0,0,1,3.0
2175,64.0,118.0,30.0,284.0,Nick Cannon,962.0,56398162.0,Leonard Roberts,Drumline ,28649,2390,Jason Weaver,0.0,185.0,English,USA,PG-13,20000000.0,2002.0,593.0,5.7,2000,PG-13,0,0,0,1,0,14.0
2176,40.0,121.0,0.0,721.0,Cicely Tyson,2000.0,60072596.0,Michael Jai White,Why Did I Get Married Too? ,7664,6657,Tasha Smith,8.0,68.0,English,USA,PG-13,20000000.0,2010.0,907.0,4.4,0,PG-13,0,0,0,1,0,6.0
2179,31.0,114.0,0.0,582.0,Tom Arnold,982.0,65623128.0,John Amos,Madea's Witness Protection ,7354,2753,Romeo Miller,5.0,50.0,English,USA,PG-13,20000000.0,2012.0,618.0,4.8,0,PG-13,0,0,0,1,0,4.0
2181,81.0,100.0,24.0,851.0,Jay Hernandez,15000.0,55461307.0,Mila Kunis,Bad Moms ,4654,18786,Jada Pinkett Smith,9.0,46.0,English,USA,R,20000000.0,2016.0,1000.0,6.7,18000,R,0,0,0,0,1,0.0
2182,99.0,85.0,64.0,729.0,Carmen Electra,3000.0,48546578.0,Alyson Hannigan,Date Movie ,50415,6539,Fred Willard,0.0,613.0,English,USA,PG-13,20000000.0,2006.0,869.0,2.7,806,PG-13,0,0,0,1,0,10.0
2183,80.0,72.0,2.0,434.0,Rob Paulsen,1000.0,48423368.0,Roger Rees,Return to Never Land ,13324,3402,Spencer Breslin,1.0,79.0,English,USA,G,20000000.0,2002.0,677.0,5.8,302,G,1,0,0,0,0,14.0
2185,85.0,72.0,0.0,384.0,Phil Collins,3000.0,47887943.0,Haley Joel Osment,The Jungle Book 2 ,11634,4480,Tony Jay,0.0,58.0,English,USA,G,20000000.0,2003.0,455.0,5.4,227,G,1,0,0,0,0,13.0
2186,140.0,89.0,19.0,349.0,Skye McCole Bartusiak,526.0,46363118.0,Barry Watson,Boogeyman ,25960,1383,Charles Mesure,0.0,389.0,English,USA,PG-13,20000000.0,2005.0,392.0,4.1,1000,PG-13,0,0,0,1,0,11.0
2187,184.0,96.0,9.0,107.0,Amber Valletta,826.0,47852604.0,Nia Long,Premonition ,62364,1825,Marc Macaulay,0.0,337.0,English,USA,PG-13,20000000.0,2007.0,626.0,5.9,0,PG-13,0,0,0,1,0,9.0
2188,89.0,77.0,25.0,16.0,John Fiedler,304.0,45542421.0,Kath Soucie,The Tigger Movie ,13319,575,Ken Sansom,0.0,53.0,English,USA,G,30000000.0,2000.0,253.0,6.3,347,G,1,0,0,0,0,16.0
2189,265.0,123.0,174.0,602.0,CCH Pounder,87000.0,41573740.0,Jimmy Bennett,Orphan ,141663,88953,Aryana Engineer,1.0,383.0,English,USA,R,36998505.3,2009.0,1000.0,7.0,20000,R,0,0,0,0,1,7.0
2190,61.0,111.0,132.0,455.0,Joseph Julian Soria,1000.0,42652003.0,Jay Hernandez,Max ,18915,2851,Edgar Arreola,0.0,87.0,English,USA,PG,20000000.0,2015.0,465.0,6.8,33000,PG,0,0,1,0,0,1.0
2192,112.0,93.0,82.0,729.0,Carmen Electra,926.0,39737645.0,David Carradine,Epic Movie ,89687,4293,Fred Willard,11.0,666.0,English,USA,PG-13,20000000.0,2007.0,869.0,2.3,0,PG-13,0,0,0,1,0,9.0
2194,474.0,128.0,310.0,77.0,Jamey Sheridan,745.0,44988180.0,Billy Crudup,Spotlight ,195333,1058,Brian d'Arcy James,2.0,409.0,English,USA,R,20000000.0,2015.0,168.0,8.1,80000,R,0,0,0,0,1,1.0
2195,165.0,110.0,119.0,332.0,Justin Chambers,1000.0,39263506.0,Jay Hernandez,Lakeview Terrace ,40469,2382,Robert Pine,1.0,135.0,English,USA,PG-13,22000000.0,2008.0,931.0,6.1,0,PG-13,0,0,0,1,0,8.0
2196,131.0,137.0,70.0,464.0,Sarah Roemer,4000.0,39143839.0,Sarah Michelle Gellar,The Grudge 2 ,38658,5746,Matthew Knight,0.0,284.0,English,USA,PG-13,20000000.0,2006.0,884.0,5.0,930,PG-13,0,0,0,1,0,10.0
2197,29.0,124.0,8.0,232.0,James Pickens Jr.,508.0,37672350.0,Richard Lawson,How Stella Got Her Groove Back ,5427,1660,Barry Shabaka Henley,1.0,51.0,English,USA,R,20000000.0,1998.0,270.0,5.5,0,R,0,0,0,0,1,18.0
2199,111.0,115.0,272.0,1000.0,Tina Fey,49000.0,37442180.0,Robin Williams,Man of the Year ,28005,52571,Amy Poehler,1.0,236.0,English,USA,PG-13,20000000.0,2006.0,2000.0,6.2,0,PG-13,0,0,0,1,0,10.0
2201,333.0,105.0,210.0,101.0,Thekla Reuten,978.0,35596227.0,Violante Placido,The American ,79461,1454,Filippo Timi,1.0,463.0,English,USA,R,20000000.0,2010.0,191.0,6.3,10000,R,0,0,0,0,1,6.0
2202,37.0,127.0,16.0,399.0,Constance Marie,565.0,35422828.0,Jon Seda,Selena ,19126,1735,Jacob Vargas,1.0,155.0,English,USA,PG,20000000.0,1997.0,441.0,6.7,0,PG,0,0,1,0,0,19.0
2203,122.0,82.0,82.0,354.0,Dave Foley,759.0,36658108.0,Diedrich Bader,Vampires Suck ,39095,2898,Anneliese van der Pol,7.0,187.0,English,USA,PG-13,20000000.0,2010.0,401.0,3.5,16000,PG-13,0,0,0,1,0,6.0
2205,156.0,103.0,189.0,949.0,Abigail Spencer,2000.0,34290142.0,Tina Fey,This Is Where I Leave You ,54242,4662,Jane Fonda,8.0,145.0,English,USA,R,19800000.0,2014.0,1000.0,6.6,14000,R,0,0,0,0,1,2.0
2206,293.0,104.0,53.0,652.0,Meryl Streep,22000.0,33422556.0,Philip Seymour Hoffman,Doubt ,99236,33903,Carrie Preston,0.0,321.0,English,USA,PG-13,20000000.0,2008.0,11000.0,7.5,0,PG-13,0,0,0,1,0,8.0
2207,233.0,98.0,406.0,406.0,Maurice LaMarche,860.0,32774834.0,Jeremy Shada,Team America: World Police ,136048,2609,Trey Parker,5.0,700.0,English,USA,R,30000000.0,2004.0,523.0,7.2,0,R,0,0,0,0,1,12.0
2208,282.0,92.0,34.0,322.0,Keram Malicki-Sánchez,383.0,34334256.0,Gunnar Hansen,Texas Chainsaw 3D ,35131,1945,Shaun Sipos,0.0,255.0,English,USA,R,11000000.0,2013.0,333.0,4.8,16000,R,0,0,0,0,1,3.0
2210,153.0,88.0,92.0,636.0,Snoop Dogg,31000.0,32014289.0,Marisa Saks,Scary Movie 5 ,50337,34319,Molly Shannon,8.0,177.0,English,USA,PG-13,20000000.0,2013.0,881.0,3.5,13000,PG-13,0,0,0,1,0,3.0
2212,324.0,128.0,835.0,755.0,Denis O'Hare,11000.0,31838002.0,James Franco,Milk ,136673,13189,Lucas Grabeel,1.0,281.0,English,USA,R,20000000.0,2008.0,896.0,7.6,10000,R,0,0,0,0,1,8.0
2213,122.0,107.0,58.0,47.0,Jan Cornet,141.0,36874745.0,Peter Firth,Risen ,12276,389,María Botto,2.0,117.0,English,USA,PG-13,20000000.0,2016.0,76.0,6.3,21000,PG-13,0,0,0,1,0,0.0
2214,156.0,91.0,17.0,78.0,Ron Eldard,534.0,30079316.0,Isaiah Washington,Ghost Ship ,75920,1083,Francesca Rettondini,0.0,474.0,English,USA,R,35000000.0,2002.0,385.0,5.5,0,R,0,0,0,0,1,14.0
2215,161.0,90.0,12.0,587.0,Thomas Lennon,786.0,35033759.0,Patton Oswalt,A Very Harold & Kumar 3D Christmas ,55008,2462,Paula Garcés,4.0,93.0,English,USA,R,19000000.0,2011.0,651.0,6.3,21000,R,0,0,0,0,1,5.0
2216,69.0,115.0,39.0,254.0,Robert Wagner,13000.0,29753944.0,Bill Murray,Wild Things ,90677,14275,Jeff Perry,3.0,389.0,English,USA,R,20000000.0,1998.0,481.0,6.5,0,R,0,0,0,0,1,18.0
2217,121.0,101.0,29.0,429.0,Paige Turco,812.0,29062561.0,Sela Ward,The Stepfather ,23424,3292,Skyler Samuels,0.0,119.0,English,USA,PG-13,55784951.6,2009.0,533.0,5.6,0,PG-13,0,0,0,1,0,7.0
2218,258.0,113.0,108.0,22.0,Jesper Christensen,1000.0,31146570.0,Tom Wilkinson,The Debt ,55441,1136,Romi Aboulafia,3.0,165.0,English,USA,R,20000000.0,2010.0,100.0,6.9,0,R,0,0,0,0,1,6.0
2223,273.0,108.0,1000.0,1000.0,Kirsten Dunst,14000.0,34126138.0,Kate Winslet,Eternal Sunshine of the Spotless Mind ,666937,19364,Tom Wilkinson,1.0,1514.0,English,USA,R,20000000.0,2004.0,4000.0,8.3,52000,R,0,0,0,0,1,12.0
2224,91.0,105.0,99.0,518.0,James Wolk,2000.0,25677801.0,Jamie Lee Curtis,You Again ,41273,4813,Christine Lakin,6.0,136.0,English,USA,PG,20000000.0,2010.0,938.0,5.8,0,PG,0,0,1,0,0,6.0
2225,190.0,109.0,453.0,2000.0,Chris Evans,18000.0,26415649.0,Keanu Reeves,Street Kings ,94892,33878,Noel Gugliemi,4.0,189.0,English,USA,R,20000000.0,2008.0,11000.0,6.8,0,R,0,0,0,0,1,8.0
2227,93.0,99.0,26.0,650.0,Laura Harring,720.0,25584685.0,Kay Panabaker,Nancy Drew ,15877,3327,Tate Donovan,5.0,102.0,English,USA,PG,20000000.0,2007.0,669.0,5.9,590,PG,0,0,1,0,0,9.0
2229,180.0,104.0,14.0,756.0,Kim Shaw,2000.0,31584722.0,Mike Vogel,She's Out of My League ,101730,5707,Geoff Stults,1.0,131.0,English,USA,R,20000000.0,2010.0,934.0,6.4,0,R,0,0,0,0,1,6.0
2231,112.0,75.0,19.0,806.0,Frankie Muniz,1000.0,23078294.0,Adam Goldberg,Stay Alive ,25870,3590,Samaire Armstrong,0.0,281.0,English,USA,PG-13,9000000.0,2006.0,934.0,5.1,0,PG-13,0,0,0,1,0,10.0
2233,84.0,90.0,0.0,518.0,Larry Miller,681.0,25077977.0,Kevin Sussman,Alpha and Omega ,10986,2486,Christine Lakin,0.0,84.0,English,USA,PG,20000000.0,2010.0,611.0,5.3,0,PG,0,0,1,0,0,6.0
2234,120.0,97.0,212.0,637.0,Kyle Schmid,960.0,23292105.0,Laura Ramsey,The Covenant ,39541,3261,Toby Hemingway,0.0,334.0,English,USA,PG-13,20000000.0,2006.0,917.0,5.3,3000,PG-13,0,0,0,1,0,10.0
2236,103.0,89.0,0.0,470.0,Leo Howard,87000.0,20916309.0,Jimmy Bennett,Shorts ,5332,88422,Jake Short,4.0,37.0,English,USA,PG,40000000.0,2009.0,570.0,4.9,431,PG,0,0,1,0,0,7.0
2238,86.0,96.0,24.0,374.0,Marc John Jefferies,646.0,28876924.0,Samira Wiley,Nerve ,4303,1780,Emily Meade,0.0,35.0,English,USA,PG-13,20000000.0,2016.0,441.0,7.1,0,PG-13,0,0,0,1,0,0.0
2239,190.0,115.0,0.0,107.0,James Gammon,10000.0,20207003.0,Viggo Mortensen,Appaloosa ,50198,10507,Tom Bower,0.0,202.0,English,USA,R,36998505.3,2008.0,311.0,6.8,0,R,0,0,0,0,1,8.0
2240,114.0,104.0,0.0,877.0,Cary-Hiroyuki Tagawa,2000.0,20241395.0,Sheryl Lee,Vampires ,42664,5123,Maximilian Schell,0.0,403.0,English,USA,R,20000000.0,1998.0,1000.0,6.1,0,R,0,0,0,0,1,18.0
2243,80.0,112.0,41.0,490.0,Taran Killam,1000.0,19151864.0,Dane Cook,My Best Friend's Girl ,36983,3301,Riki Lindhome,3.0,100.0,English,USA,R,40000000.0,2008.0,500.0,5.9,0,R,0,0,0,0,1,8.0
2244,98.0,104.0,19.0,942.0,Bruce Greenwood,15000.0,23393765.0,Alex Pettyfer,Endless Love ,31323,18760,Rhys Wakefield,0.0,76.0,English,USA,PG-13,20000000.0,2014.0,989.0,6.3,0,PG-13,0,0,0,1,0,2.0
2245,88.0,113.0,0.0,949.0,Zachary Gordon,995.0,18882880.0,Hector Elizondo,Georgia Rule ,20539,4039,Jane Fonda,3.0,125.0,English,USA,R,20000000.0,2007.0,975.0,5.9,681,R,0,0,0,0,1,9.0
2248,60.0,114.0,160.0,271.0,Jan Hooks,1000.0,18252684.0,Oliver Platt,Simon Birch ,18366,1816,Dana Ivey,2.0,219.0,English,USA,PG,30000000.0,1998.0,367.0,6.9,0,PG,0,0,1,0,0,18.0
2249,154.0,124.0,57.0,905.0,Don Cheadle,11000.0,19661987.0,Adam Sandler,Reign Over Me ,83786,17050,John de Lancie,2.0,231.0,English,USA,R,20000000.0,2007.0,3000.0,7.5,0,R,0,0,0,0,1,9.0
2250,274.0,148.0,0.0,826.0,William Hurt,17000.0,18352454.0,Kristen Stewart,Into the Wild ,426359,18752,Hal Holbrook,0.0,760.0,English,USA,R,15000000.0,2007.0,882.0,8.2,76000,R,0,0,0,0,1,9.0
2251,110.0,108.0,480.0,579.0,Sarah Silverman,970.0,17803796.0,Jon Heder,School for Scoundrels ,26100,4374,Jacinda Barrett,1.0,97.0,English,USA,PG-13,20000000.0,2006.0,931.0,5.9,484,PG-13,0,0,0,1,0,10.0
2254,45.0,68.0,0.0,253.0,Brenda Blethyn,304.0,18081626.0,Kath Soucie,Pooh's Heffalump Movie ,4180,861,John Fiedler,0.0,32.0,English,USA,G,20000000.0,2005.0,286.0,6.4,264,G,1,0,0,0,0,11.0
2258,43.0,88.0,0.0,939.0,Alex Rocco,3000.0,16988996.0,Haley Joel Osment,The Country Bears ,3875,8189,Stephen Root,1.0,75.0,English,USA,G,35000000.0,2002.0,968.0,4.0,422,G,1,0,0,0,0,14.0
2259,201.0,128.0,395.0,161.0,Shaun Toub,283.0,15797907.0,Mustafa Haidari,The Kite Runner ,68119,904,Khalid Abdalla,0.0,230.0,Dari,USA,PG-13,20000000.0,2007.0,206.0,7.6,0,PG-13,0,0,0,1,0,9.0
2260,192.0,124.0,0.0,430.0,Eddie Marsan,6000.0,16248701.0,Naomi Watts,21 Grams ,189683,7567,Danny Huston,0.0,559.0,English,USA,R,20000000.0,2003.0,979.0,7.7,0,R,0,0,0,0,1,13.0
2261,77.0,84.0,2.0,472.0,Tom Hollander,787.0,15712072.0,Cole Hauser,Paparazzi ,13210,2915,Kelly Carlson,0.0,138.0,English,USA,PG-13,20000000.0,2004.0,555.0,5.8,269,PG-13,0,0,0,1,0,12.0
2262,350.0,122.0,308.0,10000.0,Taylor Lautner,17000.0,191449475.0,Kristen Stewart,Twilight ,348010,44061,Anna Kendrick,1.0,1535.0,English,USA,PG-13,37000000.0,2008.0,12000.0,5.2,19000,PG-13,0,0,0,1,0,8.0
2263,81.0,101.0,13.0,499.0,Lochlyn Munro,651.0,15408822.0,Thomas Lennon,A Guy Thing ,14147,2698,James Brolin,3.0,92.0,English,USA,PG-13,20000000.0,2003.0,555.0,5.6,401,PG-13,0,0,0,1,0,13.0
2264,81.0,98.0,143.0,153.0,Robert Miano,302.0,15464026.0,Andy Dick,Loser ,23076,1189,Zak Orth,2.0,158.0,English,USA,PG-13,20000000.0,2000.0,216.0,5.3,1000,PG-13,0,0,0,1,0,16.0
2265,222.0,105.0,909.0,173.0,Michael Moore,1000.0,14359793.0,Ronald Reagan,Capitalism: A Love Story ,35137,2327,Bernie Sanders,0.0,188.0,English,USA,R,36998505.3,2009.0,909.0,7.4,10000,R,0,0,0,0,1,7.0
2268,111.0,88.0,82.0,329.0,Tony Cox,869.0,14174654.0,Carmen Electra,Disaster Movie ,74945,2857,Ike Barinholtz,0.0,359.0,English,USA,PG-13,25000000.0,2008.0,624.0,1.9,0,PG-13,0,0,0,1,0,8.0
2269,107.0,88.0,190.0,163.0,Fred Ward,137000.0,15988876.0,Andrew Fiscella,Armored ,26236,137712,Lorna Raver,6.0,110.0,English,USA,PG-13,27000000.0,2009.0,459.0,5.7,0,PG-13,0,0,0,1,0,7.0
2270,34.0,94.0,36.0,507.0,Peter Gallagher,13000.0,13801755.0,Bill Murray,The Man Who Knew Too Little ,23928,15183,Joanne Whalley,1.0,100.0,English,USA,PG,20000000.0,1997.0,828.0,6.6,0,PG,0,0,1,0,0,19.0
2271,151.0,117.0,20.0,783.0,Ari Graynor,11000.0,13987482.0,Chris Evans,What's Your Number? ,58957,15713,Ed Begley Jr.,1.0,91.0,English,USA,R,20000000.0,2011.0,904.0,6.0,0,R,0,0,0,0,1,5.0
2273,76.0,99.0,272.0,62.0,Ariel Gade,1000.0,12181484.0,Amy Poehler,Envy ,26390,1189,Sam Lerner,1.0,176.0,English,USA,PG-13,40000000.0,2004.0,87.0,4.8,713,PG-13,0,0,0,1,0,12.0
2274,150.0,96.0,83.0,926.0,Clifton Collins Jr.,26000.0,13630226.0,Jason Statham,Crank: High Voltage ,112516,30541,David Carradine,0.0,223.0,English,USA,R,20000000.0,2009.0,968.0,6.2,0,R,0,0,0,0,1,7.0
2276,36.0,123.0,6.0,85.0,Tiffany Dupont,541.0,13391174.0,James Callis,One Night with the King ,5796,908,Nimrat Kaur,0.0,177.0,English,USA,PG,20000000.0,2006.0,249.0,6.3,0,PG,0,0,1,0,0,10.0
2278,156.0,102.0,563.0,385.0,Hope Davis,12000.0,12469811.0,Nicolas Cage,The Weather Man ,69172,13156,Michael Rispoli,1.0,316.0,English,USA,R,22000000.0,2005.0,442.0,6.6,0,R,0,0,0,0,1,11.0
2279,64.0,94.0,394.0,565.0,Wes Studi,922.0,12398628.0,Fisher Stevens,Undisputed ,21542,2880,Jon Seda,2.0,88.0,English,USA,R,20000000.0,2002.0,855.0,6.1,977,R,0,0,0,0,1,14.0
2280,210.0,102.0,192.0,31.0,Dequina Moore,346.0,13214030.0,Aasif Mandvi,Ghost Town ,60516,500,Jordan Carlos,3.0,147.0,English,USA,PG-13,20000000.0,2008.0,41.0,6.7,0,PG-13,0,0,0,1,0,8.0
2281,113.0,108.0,212.0,347.0,Ashley Scott,969.0,12232937.0,Taylor Cole,12 Rounds ,22823,2799,Nick Gomez,1.0,113.0,English,USA,PG-13,22000000.0,2009.0,794.0,5.6,0,PG-13,0,0,0,1,0,7.0
2286,214.0,115.0,214.0,968.0,Norman Reedus,14000.0,12626905.0,Kate Winslet,Triple 9 ,32567,27214,Clifton Collins Jr.,3.0,106.0,English,USA,R,20000000.0,2016.0,12000.0,6.3,0,R,0,0,0,0,1,0.0
2287,104.0,96.0,11000.0,223.0,Lynn Cohen,11000.0,10569071.0,Woody Allen,Deconstructing Harry ,35586,11867,Judy Davis,2.0,131.0,English,USA,R,20000000.0,1997.0,474.0,7.4,0,R,0,0,0,0,1,19.0
2289,175.0,101.0,53.0,580.0,Omar Sy,14000.0,13650738.0,Bradley Cooper,Burnt ,61360,16926,Riccardo Scamarcio,1.0,129.0,English,USA,R,20000000.0,2015.0,1000.0,6.6,25000,R,0,0,0,0,1,1.0
2292,168.0,87.0,0.0,548.0,Ewen Bremner,22000.0,8579684.0,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0.0,199.0,English,USA,R,9000000.0,2007.0,557.0,7.4,0,R,0,0,0,0,1,9.0
